"";"X.3";"X.2";"X.1";"X";"Numsiret";"Nometablissement";"nb_stages";"nb_heures";"url";"wiki";"keywords";"keywords_wiki";"keywords_wiki_dbpedia"
"7288";7288;7288;7288;7288;53791567000021;"CEGELEC PERPIGNAN";1;6,42857142857143;"";"";NA;"";""
"7289";7289;7289;7289;7289;53791607400025;"CEGELEC MAINTENANCE TERTIAIRE SUD EST";1;10,5714285714286;"";"";NA;"";""
"7290";7290;7290;7290;7290;53801761700035;"POPRAVKA PALABRES IMMO";1;3,85714285714286;"";"";NA;"";""
"7291";7291;7291;7291;7291;53806907100024;"BET FILS";1;6,57142857142857;"";"";NA;"";""
"7292";7292;7292;7292;7292;53808473200014;"ECORUCHES DISTRIBUTION";1;3,57142857142857;"";"";NA;"";""
"7293";7293;7293;7293;7293;53816346000024;"COMPAGNIE THEATRE DU SUD";1;17,2857142857143;"";"";NA;"";""
"7294";7294;7294;7294;7294;53823056600043;"PLEIADE PRODUCTION";1;8,42857142857143;"";"";NA;"";""
"7295";7295;7295;7295;7295;53826912700014;"SOC EQUIPEMENT REGION MONTPELLIERAINE";1;17,5714285714286;"";"";NA;"";""
"7296";7296;7296;7296;7296;53827734400023;"OTND";1;13,1428571428571;"";"";NA;"";""
"7297";7297;7297;7297;7297;53829149300012;"CLUB UNESCO TERRE DE L'AUDE";1;21,7142857142857;"";"";NA;"";""
"7298";7298;7298;7298;7298;53830447800018;"TERRAROMA";1;8,57142857142857;"";"";NA;"";""
"7299";7299;7299;7299;7299;53838891900069;"KLANIK";1;26,2857142857143;"";"";NA;"";""
"7300";7300;7300;7300;7300;53838891900085;"KLANIK";1;21,4285714285714;"";"";NA;"";""
"7301";7301;7301;7301;7301;53839191300018;"GROUPE SCOLAIRE ROBERT TERRAL";1;4;"";"";NA;"";""
"7302";7302;7302;7302;7302;53858631400022;"ESCALE A SETE";1;6,57142857142857;"";"";NA;"";""
"7303";7303;7303;7303;7303;53859096900019;"ALIONAX";1;9,28571428571429;"";"";NA;"";""
"7304";7304;7304;7304;7304;53870659900015;"EDITONS MARJORY";1;3,85714285714286;"";"";NA;"";""
"7305";7305;7305;7305;7305;53873216500021;"INGIMA PARIS";1;25,5714285714286;"";"";NA;"";""
"7306";7306;7306;7306;7306;53877194000011;"FEMMES EN MISSION HUMANITAIRE";1;4,42857142857143;"";"";NA;"";""
"7307";7307;7307;7307;7307;53883650300028;"LES PETITES FICELLES";1;7,57142857142857;"";"";NA;"";""
"7308";7308;7308;7308;7308;53883754300015;"ASI ENFANTS DE SHANTI";1;4,28571428571429;"";"";NA;"";""
"7309";7309;7309;7309;7309;53886378800021;"SARL F&L PASSION";1;5,57142857142857;"";"";NA;"";""
"7310";7310;7310;7310;7310;53886812600029;"DAVID REDACTION";1;16;"";"";NA;"";""
"7311";7311;7311;7311;7311;53891139700015;"C.A.P.S.UR";1;6,14285714285714;"";"";NA;"";""
"7312";7312;7312;7312;7312;53895484300024;"FEELIGO";1;19;"";"";NA;"";""
"7313";7313;7313;7313;7313;53900574400013;"CASCANHOL SCOP";1;26,5714285714286;"";"";NA;"";""
"7314";7314;7314;7314;7314;53900743500024;"SASU";1;6,14285714285714;"";"";NA;"";""
"7315";7315;7315;7315;7315;53901978600018;"PLUG-IN DIGITAL";1;8,42857142857143;"";"";NA;"";""
"7316";7316;7316;7316;7316;53903789500015;"ECOLEMS";1;26;"";"";NA;"";""
"7317";7317;7317;7317;7317;53903789500023;"ECOLEMS";1;25,8571428571429;"";"";NA;"";""
"7318";7318;7318;7318;7318;53905960000020;"OT GRAND TOURMALET MP";1;21,8571428571429;"";"";NA;"";""
"7319";7319;7319;7319;7319;53925181900048;"ASSURNET";1;5,85714285714286;"";"";NA;"";""
"7320";7320;7320;7320;7320;53928025500016;"ECOLE DE MUSIQUE CADENCE";1;4,57142857142857;"";"";NA;"";""
"7321";7321;7321;7321;7321;53931137300044;"OCS SNC";1;13,1428571428571;"";"";NA;"";""
"7322";7322;7322;7322;7322;53935770700014;"PASS PISCINES & SPAS";1;7,57142857142857;"";"";NA;"";""
"7323";7323;7323;7323;7323;53942737700012;"ELOW";1;1;"";"";NA;"";""
"7324";7324;7324;7324;7324;53942760900018;"MOUNTAIN TOURS";1;12,7142857142857;"";"";NA;"";""
"7325";7325;7325;7325;7325;53945860400011;"ATLANTICA EDITION";1;13,5714285714286;"";"";NA;"";""
"7326";7326;7326;7326;7326;53952778800027;"COMPAGNIE C'EST MAINTENANT";1;54,1428571428571;"";"";NA;"";""
"7327";7327;7327;7327;7327;53957602500032;"PY VIDEO PRODUCTION, PRODUCTION AUDIOVISUELLE";1;4,42857142857143;"";"";NA;"";""
"7328";7328;7328;7328;7328;53958208000039;"BERTEK";1;26;"";"";NA;"";""
"7329";7329;7329;7329;7329;53959229500015;"VCF MANAGEMENT LR";1;5,28571428571429;"";"";NA;"";""
"7330";7330;7330;7330;7330;53970444500029;"VISAUDIO FAC";1;25,5714285714286;"";"";NA;"";""
"7331";7331;7331;7331;7331;53971970800031;"BOUBLI CAROLE";1;2,57142857142857;"";"";NA;"";""
"7332";7332;7332;7332;7332;53982960600018;"LVB DISTRIBUTION";1;12,8571428571429;"";"";NA;"";""
"7333";7333;7333;7333;7333;53985975100015;"YELLOW PUBLICITE";1;13,5714285714286;"";"";NA;"";""
"7334";7334;7334;7334;7334;53992330000013;"TERRA HOMINIS";1;0,285714285714286;"";"";NA;"";""
"7335";7335;7335;7335;7335;53994966900011;"LIBRAIRIE GIBERT JOSEPH";1;0,714285714285714;"";"";NA;"";""
"7336";7336;7336;7336;7336;53995542700015;"APW EXPORT";1;8,57142857142857;"";"";NA;"";""
"7337";7337;7337;7337;7337;54202182900388;"SAFEGE";1;16,5714285714286;"";"";NA;"";""
"7338";7338;7338;7338;7338;54204857401775;"SCHNEIDER ELECTRIC";1;25,5714285714286;"";"";NA;"";""
"7339";7339;7339;7339;7339;54205560300212;"SONY MUSIC ENTERTAINMENT FRANCE SAS";1;25,7142857142857;"";"";NA;"";""
"7340";7340;7340;7340;7340;54206508100029;"DESSANGE INTERNATIONAL";1;8,42857142857143;"";"";NA;"";""
"7341";7341;7341;7341;7341;54206547900280;"PEUGEOT CITROEN AUTOMOBILE (PSA)";1;17,5714285714286;"";"";NA;"";""
"7342";7342;7342;7342;7342;54209278800067;"DARGAUD";1;17,5714285714286;"";"";NA;"";""
"7343";7343;7343;7343;7343;54210765113485;"COLLEGE YVES MONTAND";1;0,428571428571429;"";"";NA;"";""
"7344";7344;7344;7344;7344;54216846300033;"EUROPE 1 TELECOMPAGNIE";1;0,571428571428571;"";"";NA;"";""
"7345";7345;7345;7345;7345;54300426100011;"ANGELUS ASSOCIATION";1;2;"";"";NA;"";""
"7346";7346;7346;7346;7346;54582007800024;"CLINIQUE MEDICALE LE SERMAY";1;6,28571428571429;"";"";NA;"";""
"7347";7347;7347;7347;7347;55185015900015;"MARCOU HABITAT";1;3,57142857142857;"";"";NA;"";""
"7348";7348;7348;7348;7348;55201648700423;"SEPPIC";1;26,5714285714286;"";"";NA;"";""
"7349";7349;7349;7349;7349;55201730300777;"VOIES NAVIGABLES DE FRANCE";1;23,5714285714286;"";"";NA;"";""
"7350";7350;7350;7350;7350;55203232800031;"YVES SALOMON";1;25,8571428571429;"";"";NA;"";""
"7351";7351;7351;7351;7351;55204300200484;"AIR FRANCE - KLM";1;8,71428571428571;"";"";NA;"";""
"7352";7352;7352;7352;7352;55204648400119;"OSICA";1;25,7142857142857;"";"";NA;"";""
"7353";7353;7353;7353;7353;55204944701384;"SNCF MOBILITES OCCITANIE- DIRECTION REGIONALE TER OCCITANIE";1;17,4285714285714;"";"";NA;"";""
"7354";7354;7354;7354;7354;55204944791146;"SNCF";1;21,7142857142857;"";"";NA;"";""
"7355";7355;7355;7355;7355;55204944792805;"SNCF MOBILITES";1;2,42857142857143;"";"";NA;"";""
"7356";7356;7356;7356;7356;55208131712476;"EDF-DIPDE";1;17,2857142857143;"";"";NA;"";""
"7357";7357;7357;7357;7357;55208131715453;"EDF CNPE CHINON";1;17,5714285714286;"";"";NA;"";""
"7358";7358;7358;7358;7358;55208131723309;"EDF MARTINIQUE";1;5,57142857142857;"";"";NA;"";""
"7359";7359;7359;7359;7359;55208131730577;"EDF CIH";1;13,4285714285714;"";"";NA;"";""
"7360";7360;7360;7360;7360;55208131751342;"SA";1;7,85714285714286;"";"";NA;"";""
"7361";7361;7361;7361;7361;55208131766522;"EDF PARIS";1;19,7142857142857;"";"";NA;"";""
"7362";7362;7362;7362;7362;55208131781216;"EDF";1;0,571428571428571;"";"";NA;"";""
"7363";7363;7363;7363;7363;55208131782180;"EDF SA - DIRECTION INDUSTRIELLE";1;25,5714285714286;"";"";NA;"";""
"7364";7364;7364;7364;7364;55208131784160;"EDF HYDRO TARN AGOUT";1;0,285714285714286;"";"";NA;"";""
"7365";7365;7365;7365;7365;55208131788823;"ELECTRICITE DE FRANCE";1;25,5714285714286;"";"";NA;"";""
"7366";7366;7366;7366;7366;55208131789086;"EDF";1;25,5714285714286;"";"";NA;"";""
"7367";7367;7367;7367;7367;55208329700705;"SAS MONOPRIX";1;6,14285714285714;"";"";NA;"";""
"7368";7368;7368;7368;7368;55210801100065;"BNP PARIBAS SECURITIES SERVICES";1;25,5714285714286;"";"";NA;"";""
"7369";7369;7369;7369;7369;55211180901644;"KEOLIS ILE DE FRANCE";1;26,1428571428571;"";"";NA;"";""
"7370";7370;7370;7370;7370;55211921602139;"UNILEVER FRANCE";1;0,571428571428571;"";"";NA;"";""
"7371";7371;7371;7371;7371;55212022207158;"SOCIETE GENERALE";1;25,4285714285714;"";"";NA;"";""
"7372";7372;7372;7372;7372;55212022234608;"SOCIETE GENERALE";1;24;"";"";NA;"";""
"7373";7373;7373;7373;7373;55292068800017;"CLINIQUE";1;0,285714285714286;"";"";NA;"";""
"7374";7374;7374;7374;7374;56020086700011;"LES SOPHORA";1;3;"";"";NA;"";""
"7375";7375;7375;7375;7375;56202109700018;"VILLEROY ET BOCH";1;8,42857142857143;"";"";NA;"";""
"7376";7376;7376;7376;7376;56203889300656;"BAYER SAS";1;8,57142857142857;"";"";NA;"";""
"7377";7377;7377;7377;7377;56207720600158;"LES PUBLICATIONS CONDE NAST SA";1;13,1428571428571;"";"";NA;"";""
"7378";7378;7378;7378;7378;56207750302584;"SADE CGTH";1;9,42857142857143;"";"";NA;"";""
"7379";7379;7379;7379;7379;56213603600216;"RAZEL-BEC";1;29,5714285714286;"";"";NA;"";""
"7380";7380;7380;7380;7380;56275003400059;"ROUSSEAU";1;17,2857142857143;"";"";NA;"";""
"7381";7381;7381;7381;7381;57080454201066;"GROUPE LA DEPECHE DU MIDI";1;3,57142857142857;"";"";NA;"";""
"7382";7382;7382;7382;7382;57201950300018;"HOTEL CERVANTES SAS";1;15,1428571428571;"";"";NA;"";""
"7383";7383;7383;7383;7383;57202915500056;"BARTHE";1;25,5714285714286;"";"";NA;"";""
"7384";7384;7384;7384;7384;57205716400061;"DAUCHEZ ADMINISTRATEUR DE BIENS SA";1;10,1428571428571;"";"";NA;"";""
"7385";7385;7385;7385;7385;57205914500019;"RAND FRERES 1";1;26,2857142857143;"";"";NA;"";""
"7386";7386;7386;7386;7386;57213999603153;"AUTOROUTES DU SUD DE LA FRANCE";1;23,7142857142857;"";"";NA;"";""
"7387";7387;7387;7387;7387;57215890503192;"THOMAS COOK SAS";1;13,4285714285714;"";"";NA;"";""
"7388";7388;7388;7388;7388;57292104700013;"TANNERIE VALEIX";1;5,85714285714286;"";"";NA;"";""
"7389";7389;7389;7389;7389;57420141400228;"L'INDEPENDANT DU MIDI";1;3,57142857142857;"";"";NA;"";""
"7390";7390;7390;7390;7390;58201140900072;"TRANSPALUX";1;1,57142857142857;"";"";NA;"";""
"7391";7391;7391;7391;7391;58203967300055;"EDITIONS J'AI LU";1;24,5714285714286;"";"";NA;"";""
"7392";7392;7392;7392;7392;58205614900120;"BRGM";1;17,5714285714286;"";"";NA;"";""
"7393";7393;7393;7393;7393;58205614900419;"BRGM";1;19,5714285714286;"";"";NA;"";""
"7394";7394;7394;7394;7394;58205614900674;"BRGM";1;21,5714285714286;"";"";NA;"";""
"7395";7395;7395;7395;7395;58205614900690;"BUREAU DE RECHERCHE GEOLOGIQUE ET MINIERE (BRGM)";1;22,4285714285714;"";"";NA;"";""
"7396";7396;7396;7396;7396;58206014100063;"TELERAMA";1;0,571428571428571;"";"";NA;"";""
"7397";7397;7397;7397;7397;58206705400020;"EIB - THE VICTOR HUGO SCHOOL";1;0,857142857142857;"";"";NA;"";""
"7398";7398;7398;7398;7398;58213255100307;"EGIS INTERNATIONAL";1;14,1428571428571;"";"";NA;"";""
"7399";7399;7399;7399;7399;58213600800023;"VECTOR AEROSPACE FRANCE";1;25,5714285714286;"";"";NA;"";""
"7400";7400;7400;7400;7400;58480012200676;"LA NOUVELLE REPUBLIQUE";1;8,57142857142857;"";"";NA;"";""
"7401";7401;7401;7401;7401;58657882500018;"ARSENE BEAUMONT & CIE / EICO";1;25,7142857142857;"";"";NA;"";""
"7402";7402;7402;7402;7402;59203340100205;"CANAL + OVERSEAS";1;26;"";"";NA;"";""
"7403";7403;7403;7403;7403;59205630300064;"LEONI WIRING";1;5,85714285714286;"";"";NA;"";""
"7404";7404;7404;7404;7404;59682048000017;"S.A.F.E.R SOCIETE D'AMENAGEMENT FONCIER ET D'ETABLISSEMENT RURAL DU CENTRE";1;25,5714285714286;"";"";NA;"";""
"7405";7405;7405;7405;7405;60020017400016;"HOTEL IMPERATOR";1;14,4285714285714;"";"";NA;"";""
"7406";7406;7406;7406;7406;60201990300031;"GEOCTON";1;5,57142857142857;"";"";NA;"";""
"7407";7407;7407;7407;7407;60202553800078;"DALAUTO VW";1;7;"";"";NA;"";""
"7408";7408;7408;7408;7408;60206014700355;"HACHETTE LIVRE";1;26,1428571428571;"";"";NA;"";""
"7409";7409;7409;7409;7409;60572093700016;"CLINIQUE SANCELLEMOZ";1;7,28571428571429;"";"";NA;"";""
"7410";7410;7410;7410;7410;61203583200049;"CHRISTIAN DIOR COUTURE";1;11,7142857142857;"";"";NA;"";""
"7411";7411;7411;7411;7411;61204421400536;"SALAMANDER";1;0,285714285714286;"";"";NA;"";""
"7412";7412;7412;7412;7412;61204862900051;"JEANNE LANVIN";1;1;"";"";NA;"";""
"7413";7413;7413;7413;7413;61565010800025;"CLINIQUE DE SOIN DE SUITE ET DE READAPTATION CHRISTINA";1;21,5714285714286;"";"";NA;"";""
"7414";7414;7414;7414;7414;61572033100102;"CONSERVERIES DES CINQ OCEANS";1;5,57142857142857;"";"";NA;"";""
"7415";7415;7415;7415;7415;61675010500028;"CLINIQUE LE FLORIDE";1;9,28571428571429;"";"";NA;"";""
"7416";7416;7416;7416;7416;62201298700088;"PLACE DES EDITEURS";1;14,5714285714286;"";"";NA;"";""
"7417";7417;7417;7417;7417;62204450100220;"JCDECAUX";1;7,57142857142857;"";"";NA;"";""
"7418";7418;7418;7418;7418;62204662100026;"UNIVERS POCHE";1;25,8571428571429;"";"";NA;"";""
"7419";7419;7419;7419;7419;62262091200015;"HALADJIAN";1;1,57142857142857;"";"";NA;"";""
"7420";7420;7420;7420;7420;63201638200160;"EUROP ASSISTANCE GLOBAL";1;3,71428571428571;"";"";NA;"";""
"7421";7421;7421;7421;7421;63268030200031;"AZAIS ET POLITO";1;8,57142857142857;"";"";NA;"";""
"7422";7422;7422;7422;7422;63950077600203;"IME PRESENCE";1;11,5714285714286;"";"";NA;"";""
"7423";7423;7423;7423;7423;64203035700130;"EXCENT FRANCE";1;26,5714285714286;"";"";NA;"";""
"7424";7424;7424;7424;7424;64204215400038;"DECORAL";1;4,57142857142857;"";"";NA;"";""
"7425";7425;7425;7425;7425;65950183700010;"CHARLEMAGNE";1;25,5714285714286;"";"";NA;"";""
"7426";7426;7426;7426;7426;66020113800030;"HUILERIE EMILE NOEL";1;28;"";"";NA;"";""
"7427";7427;7427;7427;7427;66080199400014;"CLINIQUE MONTBERON";1;1,71428571428571;"";"";NA;"";""
"7428";7428;7428;7428;7428;66204311600018;"OFFICE NATIONAL DES FORETS";1;26,1428571428571;"";"";NA;"";""
"7429";7429;7429;7429;7429;66204311601305;"OFFICE NATIONAL DES FORETS";1;4,42857142857143;"";"";NA;"";""
"7430";7430;7430;7430;7430;66204311601578;"ONF";1;8,14285714285714;"";"";NA;"";""
"7431";7431;7431;7431;7431;66204311602212;"OFFICE NATIONAL DES FORETS (MARTINIQUE)";1;22,5714285714286;"";"";NA;"";""
"7432";7432;7432;7432;7432;66204311603673;"OFFICE NATIONAL DES FORETS";1;24,2857142857143;"";"";NA;"";""
"7433";7433;7433;7433;7433;66204340500080;"RENAULT TRUCKS DEFENSE-ARQUUS";1;18,5714285714286;"";"";NA;"";""
"7434";7434;7434;7434;7434;67420048000046;"LE TRAVAILLEUR CATALAN";1;4;"";"";NA;"";""
"7435";7435;7435;7435;7435;67582018700010;"CLINCIQUE MUTUALISTE SAINT GERMAIN";1;2,42857142857143;"";"";NA;"";""
"7436";7436;7436;7436;7436;68200399100952;"ADECCO MEDICAL";1;26,5714285714286;"";"";NA;"";""
"7437";7437;7437;7437;7437;68200399102347;"ADECCO MEDICAL";1;26,1428571428571;"";"";NA;"";""
"7438";7438;7438;7438;7438;68202865900048;"EDITIONS JC LATTES";1;25,5714285714286;"";"";NA;"";""
"7439";7439;7439;7439;7439;69201496200025;"SA DE LA RAFFINERIE DES ANTILLES";1;6,85714285714286;"";"";NA;"";""
"7440";7440;7440;7440;7440;69202472200088;"CACEIS BANK";1;23,5714285714286;"";"";NA;"";""
"7441";7441;7441;7441;7441;69203968800118;"MATTEL FRANCE";1;23,5714285714286;"";"";NA;"";""
"7442";7442;7442;7442;7442;69712140800028;"CABINET TRINTIGNAC & ASSOCIES";1;7,28571428571429;"";"";NA;"";""
"7443";7443;7443;7443;7443;69980030600036;"ACTIA TELECOM";1;5,57142857142857;"";"";NA;"";""
"7444";7444;7444;7444;7444;70020098300018;"ROYAL CANIN";1;3,42857142857143;"";"";NA;"";""
"7445";7445;7445;7445;7445;70050139800064;"CENTRIMEX-FRANCE";1;8,57142857142857;"";"";NA;"";""
"7446";7446;7446;7446;7446;70201295600653;"ALTRAN TECHNOLOGIES";1;25,5714285714286;"";"";NA;"";""
"7447";7447;7447;7447;7447;70203439800033;"NESTLE WATERS SUD";1;25,5714285714286;"";"";NA;"";""
"7448";7448;7448;7448;7448;70204275500265;"CGI";1;25,5714285714286;"";"";NA;"";""
"7449";7449;7449;7449;7449;70262009700023;"J. CAUSSE ET ASSOCIES";1;5,42857142857143;"";"";NA;"";""
"7450";7450;7450;7450;7450;70278013100018;"KORIAN PIETAT";1;0,285714285714286;"";"";NA;"";""
"7451";7451;7451;7451;7451;70602040100057;"LE MISTRAL";1;6,14285714285714;"";"";NA;"";""
"7452";7452;7452;7452;7452;70622054800061;"CONSERVES FRANCE S.A";1;25,5714285714286;"";"";NA;"";""
"7453";7453;7453;7453;7453;70980662400033;"POLYREY";1;5,57142857142857;"";"";NA;"";""
"7454";7454;7454;7454;7454;70990024500040;"SPIE OIL & GAS SERVICES";1;24;"";"";NA;"";""
"7455";7455;7455;7455;7455;71202569100957;"SAGA FRANCE";1;4,14285714285714;"";"";NA;"";""
"7456";7456;7456;7456;7456;71272137200076;"BONCOLAC";1;26;"";"";NA;"";""
"7457";7457;7457;7457;7457;71480020800031;"LA BOITE A LIVRES";1;1,57142857142857;"";"";NA;"";""
"7458";7458;7458;7458;7458;71810109000055;"SUEILLES LOCATION ART ET LOISIRS";1;32,5714285714286;"";"";NA;"";""
"7459";7459;7459;7459;7459;71980577200402;"SYNDEX";1;11,5714285714286;"";"";NA;"";""
"7460";7460;7460;7460;7460;72201077400015;"GALERIE DANIEL TEMPLON";1;25,8571428571429;"";"";NA;"";""
"7461";7461;7461;7461;7461;72202372800297;"MORGAN INTERIM";1;8,42857142857143;"";"";NA;"";""
"7462";7462;7462;7462;7462;72202372800685;"GROUPE MORGAN SERVICES";1;5,42857142857143;"";"";NA;"";""
"7463";7463;7463;7463;7463;72203027700247;"DEMOS";1;22,5714285714286;"";"";NA;"";""
"7464";7464;7464;7464;7464;72203117600059;"DEFENSE CONSEIL INTERNATIONAL";1;6,57142857142857;"";"";NA;"";""
"7465";7465;7465;7465;7465;72204905300068;"BANQUE MAROCAINE DU COMMERCE EXTERIEUR";1;3,57142857142857;"";"";NA;"";""
"7466";7466;7466;7466;7466;73203227100056;"INTERFORGE";1;29,5714285714286;"";"";NA;"";""
"7467";7467;7467;7467;7467;74982486800014;"LE BOUT 2 LA LANGUE";1;9,57142857142857;"";"";NA;"";""
"7468";7468;7468;7468;7468;74984503800019;"ECHOLOGIA";1;20,8571428571429;"";"";NA;"";""
"7469";7469;7469;7469;7469;74987781700017;"ASSOCIATION POUR LA SAUVEGARDE DU PATRIMOINE DE LA PALUD SUR VERDON";1;8,14285714285714;"";"";NA;"";""
"7470";7470;7470;7470;7470;74993448500014;"CETON COKELEKLI";1;5,57142857142857;"";"";NA;"";""
"7471";7471;7471;7471;7471;74993833800029;"ALLIANCE DE SOLIDARITE DES FRANCAIS DE L’ETRANGER";1;16,8571428571429;"";"";NA;"";""
"7472";7472;7472;7472;7472;74995562100018;"NICOLAS MONTEL";1;1,85714285714286;"";"";NA;"";""
"7473";7473;7473;7473;7473;74998123900025;"PAYS D'AIX UNIVERSITE CLUB HANDBALL";1;13,5714285714286;"";"";NA;"";""
"7474";7474;7474;7474;7474;74998372200010;"DKOSI";1;2,85714285714286;"";"";NA;"";""
"7475";7475;7475;7475;7475;75004788800029;"CABINET ORTHOPHONIE";1;5;"";"";NA;"";""
"7476";7476;7476;7476;7476;75005272200014;"ECOLE MONTESSORI";1;0,428571428571429;"";"";NA;"";""
"7477";7477;7477;7477;7477;75013486800025;"EDITIONS DU LONG BEC";1;16,4285714285714;"";"";NA;"";""
"7478";7478;7478;7478;7478;75019593500010;"ASSOCIU CUCIURPULA";1;3,14285714285714;"";"";NA;"";""
"7479";7479;7479;7479;7479;75025516800015;"WANTIT";1;5,57142857142857;"";"";NA;"";""
"7480";7480;7480;7480;7480;75026469900018;"ASSOCIATION LOI 1901 DECLAREE DE PROMOTION DU CATCH";1;8;"";"";NA;"";""
"7481";7481;7481;7481;7481;75026735300019;"RECORDERZ";1;3,85714285714286;"";"";NA;"";""
"7482";7482;7482;7482;7482;75028207100018;"ELAN INGENIERIE";1;25,5714285714286;"";"";NA;"";""
"7483";7483;7483;7483;7483;75029496900027;"MISSION LOCALE 3 FRONTIERES";1;23,5714285714286;"";"";NA;"";""
"7484";7484;7484;7484;7484;75032161400034;"LAETITIA MACIEL";1;21;"";"";NA;"";""
"7485";7485;7485;7485;7485;75039150000014;"LE 909";1;2,85714285714286;"";"";NA;"";""
"7486";7486;7486;7486;7486;75045163500015;"CAMPING LA PEIRIERE";1;5,57142857142857;"";"";NA;"";""
"7487";7487;7487;7487;7487;75052717800016;"LE MONDE SENSIBLE";1;6,71428571428571;"";"";NA;"";""
"7488";7488;7488;7488;7488;75055080800034;"PROBAT INTERIM";1;21,4285714285714;"";"";NA;"";""
"7489";7489;7489;7489;7489;75063022000036;"CONTRAST MARC ANTOINE";1;25,7142857142857;"";"";NA;"";""
"7490";7490;7490;7490;7490;75066269400017;"GO PRODUCTION";1;0,857142857142857;"";"";NA;"";""
"7491";7491;7491;7491;7491;75071613600023;"EDUCAZEN MONTPELLIER";1;4,57142857142857;"";"";NA;"";""
"7492";7492;7492;7492;7492;75072010400017;"GEDIS 11";1;5,42857142857143;"";"";NA;"";""
"7493";7493;7493;7493;7493;75074196900141;"PROMAN 117";1;25,7142857142857;"";"";NA;"";""
"7494";7494;7494;7494;7494;75074361900025;"ALTERLIVRES";1;1;"";"";NA;"";""
"7495";7495;7495;7495;7495;75075517500031;"PROMAN SOLUTIONS EMPLOIS";1;8,57142857142857;"";"";NA;"";""
"7496";7496;7496;7496;7496;75089218400011;"THEATRE LA PETITE CASERNE";1;3,42857142857143;"";"";NA;"";""
"7497";7497;7497;7497;7497;75097990800019;"SAS XKS PUBLISHING";1;10,2857142857143;"";"";NA;"";""
"7498";7498;7498;7498;7498;75099729800013;"AGENCE WIP";1;8,57142857142857;"";"";NA;"";""
"7499";7499;7499;7499;7499;75099925200018;"THIBAUD VERMILLARD";1;2,57142857142857;"";"";NA;"";""
"7500";7500;7500;7500;7500;75110328400012;"ASSOCIATION FUSEES";1;21,2857142857143;"";"";NA;"";""
"7501";7501;7501;7501;7501;75110932300012;"COMPAGNIE KATRINESK";1;8,42857142857143;"";"";NA;"";""
"7502";7502;7502;7502;7502;75110976000015;"MOZAIK OUTREMER";1;8,42857142857143;"";"";NA;"";""
"7503";7503;7503;7503;7503;75122264700024;"BLUE OKAPI";1;13;"";"";NA;"";""
"7504";7504;7504;7504;7504;75135804500027;"JUSTE POUR ELLE";1;6,57142857142857;"";"";NA;"";""
"7505";7505;7505;7505;7505;75148331400025;"DOMAINE SAINT PEYRE";1;16,1428571428571;"";"";NA;"";""
"7506";7506;7506;7506;7506;75148445200022;"SKINCLEVER";1;25,5714285714286;"";"";NA;"";""
"7507";7507;7507;7507;7507;75159760000020;"INNLED";1;19,2857142857143;"";"";NA;"";""
"7508";7508;7508;7508;7508;75162153300015;"LES AMIS DU PETIT LOUVRE";1;3,85714285714286;"";"";NA;"";""
"7509";7509;7509;7509;7509;75163407200019;"G.A.L.A. 34 - GARE AL'ART";1;2,42857142857143;"";"";NA;"";""
"7510";7510;7510;7510;7510;75165995400018;"AGENCE KWANDIKA";1;9,57142857142857;"";"";NA;"";""
"7511";7511;7511;7511;7511;75172221600031;"VERY GOOD MOMENT";1;26,1428571428571;"";"";NA;"";""
"7512";7512;7512;7512;7512;75176549600011;"BUXERIA SAS";1;17,4285714285714;"";"";NA;"";""
"7513";7513;7513;7513;7513;75177571900014;"TROC PLASA DOROTHEE ISABELLE";1;0,714285714285714;"";"";NA;"";""
"7514";7514;7514;7514;7514;75184291500025;"SYRIA CHARITY";1;21,4285714285714;"";"";NA;"";""
"7515";7515;7515;7515;7515;75189587100018;"LL PNEUS";1;5,57142857142857;"";"";NA;"";""
"7516";7516;7516;7516;7516;75191854100044;"MATOOMA";1;24,5714285714286;"";"";NA;"";""
"7517";7517;7517;7517;7517;75210046100017;"OTC/SPLAGATE";1;3,57142857142857;"";"";NA;"";""
"7518";7518;7518;7518;7518;75210793800017;"ECOLE MONTESSORI";1;0,571428571428571;"";"";NA;"";""
"7519";7519;7519;7519;7519;75211562600026;"CRECHE";1;2,57142857142857;"";"";NA;"";""
"7520";7520;7520;7520;7520;75212657300019;"LATON";1;13,2857142857143;"";"";NA;"";""
